Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Results,8983333237,True,Tutorials,Beed,Dharur,"Zum Zum Colony, Bir, Beed, Maharashtra 431122",4.9,134,,,,8983333237,"https://www.google.com/maps/place/Rahnuma+Coaching+%26+spoken+English+with+Rahnuma+academy/@18.981076,75.7525573,17z/data=!4m10!1m2!2m1!1sTutorials+in+Dharur,+Maharashtra!3m6!1s0x3bc52ae3cdb57b2d:0xdfb5a53ad43928b0!8m2!3d18.981076!4d75.7573209!15sCiBUdXRvcmlhbHMgaW4gRGhhcnVyLCBNYWhhcmFzaHRyYVohIh90dXRvcmlhbHMgaW4gZGhhcnVyIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11dymbf0mm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,7277993333,True,Tuition Classes,Beed,Ambejogai,"in front of Reliance petrol pump, Jaywanti Nagar, Ambajogai, Maharashtra 431517",4.9,8,,,,7277993333,"https://www.google.com/maps/place/RAI+Education+-+NEET+JEE+FOUNDATION+Classes+in+Ambajogai/@18.7284944,76.3846365,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f87cc35e15f:0x901edd5e2c628f49!8m2!3d18.7313675!4d76.393363!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEXZWR1Y2F0aW9uYWxfaW5zdGl0dXRpb26aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBuZVZWWFVsWlVlazQyVFVSU1JGVXlVazVWUlZKcVpEQkdhMVl5WXhBQuABAPoBBAgAEBo!16s%2Fg%2F11yzb6zh55?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Right Talk Spoken English Class,8805225927,True,Spoken English,Beed,Shirur Kasar,"Nirman plaza, CT Bora College Rd, near APEX Computer, Gujarmala, Shirur, Maharashtra 412210",4.9,,,,,8805225927,https://www.google.com/maps/place/RIGHT+TALK+SPOKEN+ENGLISH+CLASS/data=!4m7!3m6!1s0x3bc32dc6ac9c406d:0x9ab4588f7dc13ff3!8m2!3d18.82316!4d74.376184!16s%2Fg%2F11bbrj6t3_!19sChIJbUCcrMYtwzsR8z_BfY9YtJo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Shree Infotech Majalgaon,8623919597,True,Computer Institute,Beed,Majalgaon,"Shahu Nagar, Majalgaon, Maharashtra 431131",4.9,63,,,,8623919597,"https://www.google.com/maps/place/SHREE+INFOTECH,+Majalgaon/data=!4m7!3m6!1s0x3bdab16bf541e229:0x40c7361a59210090!8m2!3d19.157568!4d76.2072923!16s%2Fg%2F11hd1vjdsp!19sChIJKeJB9Wux2jsRkAAhWRo2x0A?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Wagh's Professional Academy,9921435664,True,Academy,Beed,Shirur Kasar,"Yashwant Colony, Pabal Phata, Shirur, Maharashtra 412210",4.9,110,,,,9921435664,https://www.google.com/maps/place/Wagh%27s+Professional+Academy/data=!4m7!3m6!1s0x3bc32db2db0d207f:0x189be0e396174016!8m2!3d18.825723!4d74.3705488!16s%2Fg%2F11nh9945rg!19sChIJfyAN27ItwzsRFkAXluPgmxg?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Hiesa Hogwarts International English Speaking Academy,9370001580,True,English Speaking Classes,Beed,Dharur,"Peth Mohallah, Parli Vaijnath, Maharashtra 431520",4.8,63,,,,9370001580,https://www.google.com/maps/place/HIESA+%28Hogwarts+International+English+Speaking+Academy%29/data=!4m7!3m6!1s0x3bcff70000353103:0xc2e4ecc9ded6ddf1!8m2!3d18.8464451!4d76.5328247!16s%2Fg%2F11w33wf4rf!19sChIJAzE1AAD3zzsR8d3W3sns5MI?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Isd Spoken English Classes,9766968120,True,English Speaking Classes,Beed,Patoda,"Mobile Tower, Plot no 12, Chandak Lay out, behind Chandrapur Bus Stop, near Radisson BlueHotel, Chatrapati Nagar, Nagpur, Maharashtra 440015",4.8,89,,,,9766968120,https://www.google.com/maps/place/ISD+SPOKEN+ENGLISH+CLASSES/data=!4m7!3m6!1s0x3bd4bf70b6a8ea27:0x88f0e1d656728ef0!8m2!3d21.1072371!4d79.07058!16s%2Fg%2F11b6jdhlvt!19sChIJJ-qotnC_1DsR8I5yVtbh8Ig?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Kshitij Coaching Classes,6972933834,True,MHT CET Classes,Beed,Wadwani,"near bus stand, Wadwani, Maharashtra 431144",4.8,12,,,,6972933834,"https://www.google.com/maps/place/Kshitij+Coaching+Classes/@18.9889715,76.0356216,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc534ffcc8a384d:0xe72572becf11bcbf!8m2!3d18.9889664!4d76.0382019!16s%2Fg%2F11gfj61tg4?entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Microworld Computer Academy,9850177348,True,Computer Classes,Beed,,"Bhaya Nagar, Datta Nagar, Beed, Maharashtra 431122",4.8,11,,,,9850177348,"https://www.google.com/maps/place/Microworld+Computer+Academy/@18.9853792,75.7473231,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae8402a7497:0x4091afaf119d2038!8m2!3d18.9853792!4d75.7473231!16s%2Fg%2F11g6986k9g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9545051769,True,Computer Institute,Beed,,"USHA SANKUL, Driving School St, near RELIANCE SMART POINT, Beed, Maharashtra 431122",4.8,154,,,,9545051769,"https://www.google.com/maps/place/DiSHA+COMPUTER+INSTITUTE+BEED/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52b4e026d219d:0x4c776e7d548e17d9!8m2!3d18.9853677!4d75.7528359!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARhjb21wdXRlcl90cmFpbmluZ19zY2hvb2zgAQA!16s%2Fg%2F11sx__q7kw?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Shree Computers Georai,7020605004,True,Computer Institute,Beed,Georai,"Close to, SBI Bank, near old Bus Stand, below Muthoot Finance, Vir Lahuji Nagar, Gevrai, Maharashtra 431127",4.8,,,,,7020605004,https://www.google.com/maps/place/Shree+Computers+Georai/data=!4m7!3m6!1s0x3bdad932afad8647:0x9a59224788dc3578!8m2!3d19.2640796!4d75.7496788!16s%2Fg%2F11vqnnt8rp!19sChIJR4atrzLZ2jsReDXciEciWZo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Swabhiman Computer,8600526754,True,Training Institute,Beed,,"Palwan Rd, Kranti Colony, Shivaji Nagar, Beed, Maharashtra 431122",4.8,107,,,,8600526754,"https://www.google.com/maps/place/Swabhiman+Computer/@18.9846302,75.7505322,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae7a3342125:0x1674975899b25a02!8m2!3d18.9846302!4d75.7505322!16s%2Fg%2F11c1psj8jf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Yeshwant Career Academy,9881867123,True,Tuition Classes,Beed,Majalgaon,"near Kalika Devi Temple, Kalika Nagar, Shivaji Nagar, Majalgaon, Maharashtra 431131",4.8,6,,,,9881867123,https://www.google.com/maps/place/Yeshwant+Career+Academy/data=!4m7!3m6!1s0x3bdab1a6d4891f07:0xb32385f2ecf90d00!8m2!3d19.1614582!4d76.208688!16s%2Fg%2F11gy4_pwvz!19sChIJBx-J1Kax2jsRAA357PKFI7M?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Latur Pattern Classes Gevrai,9665424474,True,Coaching Classes,Beed,Georai,"Gajanan Nagar, Gevrai, Maharashtra 431127",4.7,42,,,,9665424474,"https://www.google.com/maps/place/Latur+Pattern+Classes,+Gevrai/data=!4m7!3m6!1s0x3bdad8e7f312a4f1:0x41be9e6720f6427b!8m2!3d19.2664137!4d75.7507412!16s%2Fg%2F11c1s1vj6q!19sChIJ8aQS8-fY2jsRe0L2IGeevkE?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,7020694715,True,Computer Institute,Beed,,"Sahayog Nagar, Beed, Maharashtra 431122",4.7,44,,,,7020694715,"https://www.google.com/maps/place/Atharva+Computer/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52ad8350d3a67:0x92b44fce736beb2!8m2!3d18.9981849!4d75.7576375!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARtzb2Z0d2FyZV90cmFpbmluZ19pbnN0aXR1dGXgAQA!16s%2Fg%2F11b7hfp5f4?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Sai Computer,9421480820,True,Computer Institute,Beed,Patoda,"Shop No 1, Patoda, Maharashtra 414204",4.7,7,,,,9421480820,https://www.google.com/maps/place/Sai+Computer/data=!4m7!3m6!1s0x3bc4c5929d932297:0x524fc6e3085df561!8m2!3d18.800809!4d75.4825635!16s%2Fg%2F11qndgyj6l!19sChIJlyKTnZLFxDsRYfVdCOPGT1I?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Sharda Kabaddi Academy,9527326006,True,Academy,Beed,Georai,"Ahilya Nagar, Gevrai, Maharashtra 431127",4.7,24,,,,9527326006,https://www.google.com/maps/place/Sharda+Kabaddi+Academy/data=!4m7!3m6!1s0x3bdad9e1833c0bb9:0xdefdf05eb877774c!8m2!3d19.2610732!4d75.7525845!16s%2Fg%2F11qqqsclr1!19sChIJuQs8g-HZ2jsRTHd3uF7w_d4?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Somani Computers,9730067909,True,Computer Institute,Beed,Kaij,"P378 9FQ, Kaij, Maharashtra 431123",4.7,17,,,,9730067909,https://www.google.com/maps/place/Somani+Computers/data=!4m7!3m6!1s0x3bc53f1d53560cab:0xa99955e06540a207!8m2!3d18.7134727!4d76.0662386!16s%2Fg%2F11qps1zbx0!19sChIJqwxWUx0_xTsRB6JAZeBVmak?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Vedpathak Computer Institute,9028933257,True,Computer Institute,Beed,Shirur Kasar,"REVENUE COLONY SHIRUR, SHIRUR DIST PUNE, Maharashtra 412210",4.7,,,,,9028933257,https://www.google.com/maps/place/VEDPATHAK+COMPUTER+INSTITUTE/data=!4m7!3m6!1s0x3bc32dc6107a081d:0xbf608508816cad78!8m2!3d18.825923!4d74.373017!16s%2Fg%2F11hb5_1mw8!19sChIJHQh6EMYtwzsReK1sgQiFYL8?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Vishwa Computers Beed,9545165555,True,Computer Classes,Beed,,"Kranti Colony, shivaji nagar, Beed, Maharashtra 431122",4.7,101,,,,9545165555,"https://www.google.com/maps/place/Vishwa+Computers+Beed/@18.98545,75.7504773,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae7b93a3e43:0x8708192a0b9bc0e6!8m2!3d18.98545!4d75.7504773!16s%2Fg%2F11f_4rwtl8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Yash Computer,9858575857,True,Computer Institute,Beed,Shirur Kasar,"Main road, Maharashtra 413249",4.7,13,,,,9858575857,https://www.google.com/maps/place/Yash+computer/data=!4m7!3m6!1s0x3bdb35f14670bb23:0xb424af82a3f10b12!8m2!3d19.0621352!4d75.427471!16s%2Fg%2F11jnpr5830!19sChIJI7twRvE12zsREgvxo4KvJLQ?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Yoddha Computers,9766203034,True,Computer Classes,Beed,Ambejogai,"Shop No 1, Parli Rd, Gawli Pura, Ambajogai, Maharashtra 431515",4.7,6,,,,9766203034,"https://www.google.com/maps/place/Yoddha+Computers/@18.7322625,76.3921904,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e5f364c4c09:0xefa3aca6182f5a29!8m2!3d18.7322625!4d76.3921904!16s%2Fg%2F1th1shqx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bright Coaching Classes Parli V,9404508743,True,Coaching Classes,Beed,Parli,"Vidyanagar, Parli Vaijnath, Maharashtra 431515",4.6,9,,,,9404508743,"https://www.google.com/maps/place/BRIGHT+COACHING+CLASSES,+Parli+V/data=!4m7!3m6!1s0x3bcff7c105dfd029:0x28d2936313999075!8m2!3d18.8452427!4d76.5186401!16s%2Fg%2F11f6crczvh!19sChIJKdDfBcH3zzsRdZCZE2OT0ig?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Dnyanjyoti Coaching Classes,9921202477,True,Coaching Classes,Beed,Dharur,"P388 4R3, Kaij, Maharashtra 431123",4.6,18,,,,9921202477,"https://www.google.com/maps/place/Dnyanjyoti+Coaching+Classes/@18.7676934,76.0489535,13z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Dharur,+Maharashtra!3m6!1s0x3bc53f740a159bf9:0xefc7853f880698f7!8m2!3d18.7152731!4d76.0670321!15sCidDb2FjaGluZyBDbGFzc2VzIGluIERoYXJ1ciwgTWFoYXJhc2h0cmFaKCImY29hY2hpbmcgY2xhc3NlcyBpbiBkaGFydXIgbWFoYXJhc2h0cmGSAQ9jb2FjaGluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjZkbTk2UkRSQlJSQULgAQD6AQQIABAz!16s%2Fg%2F11cn6t9y4r?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Matoshri Computers,9822229668,True,Computer Institute,Beed,Patoda,"Market, Comiti road, Patoda, Maharashtra 414204",4.6,5,,,,9822229668,https://www.google.com/maps/place/Matoshri+Computers/data=!4m7!3m6!1s0x3bc4c57f9e6afd23:0x23c6aac80c1fd092!8m2!3d18.8052878!4d75.4813905!16s%2Fg%2F11f00900rh!19sChIJI_1qnn_FxDsRktAfDMiqxiM?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Professional Carrer Academy,9850164860,True,Academy,Beed,,"Swar Sharda Building, Sahayog Nagar, Beed, Maharashtra 431122",4.6,28,,,,9850164860,"https://www.google.com/maps/place/Professional+Carrer+Academy/@18.9981955,75.7569637,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ad9c8df08cb:0x1cc9b8e032a708ac!8m2!3d18.9981955!4d75.7569637!16s%2Fg%2F11cshm97_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9370497333,True,Tuition Classes,Beed,Ambejogai,"Ambedkar Chowk, JAAE COMPLEX, opposite Deendayal bank, above medplus, Ambajogai, Maharashtra 431517",4.6,85,,,,9370497333,"https://www.google.com/maps/place/KDS+CLASSES+%7C+Best+Coaching+for+NEET%2FJEE%2FCET+in+Ambajogai,Maharashtra/@18.7280874,76.3853952,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55e584611fea9:0x88911759e138c7ea!8m2!3d18.7320561!4d76.393549!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEXZWR1Y2F0aW9uYWxfaW5zdGl0dXRpb27gAQA!16s%2Fg%2F11f4r26fhh?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9689141630,True,Coaching Classes,Beed,Ashti,"1, Matkuli, Ashti, Maharashtra 414203",4.6,5,,,,9689141630,"https://www.google.com/maps/place/NG+Academy/@21.1995162,73.5710002,7z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Ashti,+Maharashtra!3m6!1s0x3bc4b11e3e8a28c5:0x9fe0da78b4de84ae!8m2!3d18.8134335!4d75.1622668!15sCiZDb2FjaGluZyBDbGFzc2VzIGluIEFzaHRpLCBNYWhhcmFzaHRyYZIBD2NvYWNoaW5nX2NlbnRlcuABAA!16s%2Fg%2F11wqw8lh6b?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
S.b.computers,9422410705,True,Computer Institute,Beed,Majalgaon,"5645 C96, Mondha Rd, Shahu Nagar, Majalgaon, Maharashtra 431131",4.6,,,,,9422410705,https://www.google.com/maps/place/S.B.Computers/data=!4m7!3m6!1s0x3bdab16ea68a4abb:0xc13ee37a2ab638d5!8m2!3d19.1560261!4d76.2083843!16s%2Fg%2F11bx9q29jm!19sChIJu0qKpm6x2jsR1Ti2KnrjPsE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,7776941500,True,NEET Classes,Beed,Ambejogai,"Infront of Viveksindhu Complex, Ground & 1st Floor, Karad Complex, Sambhaji Chowk Rd, Prashant Nagar, Ambajogai, Maharashtra 431515",4.2,5,,,,7776941500,"https://www.google.com/maps/place/Aakash+Institute+-+Best+NEET+%26+IIT-JEE+Coaching+in+Beed,+Ambajogai/@18.729823,76.3900554,17z/data=!4m10!1m2!2m1!1sNEET+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55fc8c2b45b13:0xce9dbbd3d070eeff!8m2!3d18.729897!4d76.3922176!15sCiZORUVUIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVonIiVuZWV0IGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0YWRGTkdjRmRpTW5oaFVWVmFVMVJyVms5T1JUZ3hUVzFPV1Zrell4QULgAQD6AQQIABAs!16s%2Fg%2F11mcj34kh7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Ypc Classes Ambajogai,9860006120,True,NEET Coaching,Beed,Ambejogai,"near maitri apartment, Anand Nagar, Ambajogai, Maharashtra 431517",4.1,26,,,,9860006120,"https://www.google.com/maps/place/YPC+CLASSES+Ambajogai/@18.7293215,76.39408,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e5ec92322a3:0x23a66b2c436bd9cc!8m2!3d18.7293215!4d76.39408!16s%2Fg%2F11cn974hvq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Jadhav Coaching Classes,9822042774,True,IIT JEE Classes,Beed,Ambejogai,"P9HQ RR5, सायगाव नाका, Jaywanti Nagar, Ambajogai, Maharashtra 431515",4.0,6,,,,9822042774,"https://www.google.com/maps/place/JADHAV+COACHING+CLASSES/@18.7295176,76.3896179,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e5e5f243b53:0xab099aa7af14a570!8m2!3d18.7295176!4d76.3896179!16s%2Fg%2F11c2kgh660?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Brahma Kumaris Ashti Beed,9422931616,True,NEET Classes,Beed,Ashti,"AMRIT BHAWAN, near SWAMISAMARTH MANDIR, Ashti, Maharashtra 414203",3.3,3,,,,9422931616,"https://www.google.com/maps/place/Brahma+Kumaris+Ashti+(Beed)/@18.8009965,74.0139192,9z/data=!4m10!1m2!2m1!1sNEET+Classes+in+Ashti,+Maharashtra!3m6!1s0x3bc4b023a56c7f85:0x687b7c15f873b8c8!8m2!3d18.8047568!4d75.1626095!15sCiJORUVUIENsYXNzZXMgaW4gQXNodGksIE1haGFyYXNodHJhkgERbWVkaXRhdGlvbl9jZW50ZXLgAQA!16s%2Fg%2F11c3tjxwly?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Adarsh Coaching Classes,9423171707,True,NEET Coaching,Beed,Dharur,"Kashinath Chowk, Dharur, Maharashtra 431124",,,,,,9423171707,"https://www.google.com/maps/place/Adarsh+Coaching+Classes/@18.8198077,76.1083786,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc5479b5b4438c5:0xcbea063b79e14ff8!8m2!3d18.8198077!4d76.1083786!16s%2Fg%2F11x8j1gtgr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Shri Gajanan Computers Paradh Shahuraja Alc Ms Cit Centre,9404038861,True,Computer Institute,Beed,Patoda,"In Front of Bus Stand,PARADH (SHAHURAJA) TA : BHOKARADAN DIST:, TA, BHOKARADAN, Paradh Bk., Maharashtra 431114",4.9,35,http://sgcdigital.blogspot.com,,,9404038861,"https://www.google.com/maps/place/Shri+Gajanan+Computers,+Paradh+%28Shahuraja%29+%28ALC+MS-CIT+CENTRE%29/data=!4m7!3m6!1s0x3bda25ecc1b7f065:0xbc32b6b9aa059db1!8m2!3d20.4118908!4d75.931284!16s%2Fg%2F11h35nxms8!19sChIJZfC3wewl2jsRsZ0Fqrm2Mrw?authuser=0&hl=en&rclk=1",SOCIAL_ONLY,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Rk अभ्यासिका,7020667618,True,Study Center,Beed,Georai,"RK Study Centre, Aasharam shala samor, Pachegaon, Georai, Maharashtra 431143",4.5,,,,,7020667618,https://www.google.com/maps/place/RK+%E0%A4%85%E0%A4%AD%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%BE/data=!4m7!3m6!1s0x3bdad12802e8c7ff:0x7bc162c801609158!8m2!3d19.1411592!4d75.8161958!16s%2Fg%2F11zk4941my!19sChIJ_8foAijR2jsRWJFgAchiwXs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bhansali Computer Center,9923702345,True,Computer Institute,Beed,Parli,"VG2J C67, Azad Nagar, Parli Vaijnath, Maharashtra 431520",4.4,7,,,,9923702345,https://www.google.com/maps/place/Bhansali+Computer+Center/data=!4m7!3m6!1s0x3bcff736cc2859f3:0xd5a51b9531248a83!8m2!3d18.8510271!4d76.5305394!16s%2Fg%2F11t0nb6k02!19sChIJ81kozDb3zzsRg4okMZUbpdU?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Pmkk Beed Training Center Skill India,9356643890,True,Training Institute,Beed,,"SOHAM DHAM, HANUMAN CHOWK, Shahunagar, Beed, Maharashtra 431122",4.4,7,,,,9356643890,"https://www.google.com/maps/place/PMKK+BEED+TRAINING+CENTER+SKILL+INDIA/@18.9974858,75.7518979,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ba247cb466f:0x2c893da2386b9063!8m2!3d18.9974858!4d75.7518979!16s%2Fg%2F11hzvgwczz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
