Lead Score,Priority,Class Name,Category,Rating,Reviews,Mobile,WhatsApp,Website,Address,Taluka,District,Google Maps Name Link,Reason Why Good Client
70,HIGH PRIORITY,Joshi Physics Classes,"NEET, Tuition, Science",4.4,22,9422740495,9422740495,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Joshi Physics Classes/data=!4m7!3m6!1s0x3bdcba7d02922463:0xc19f9c01d39f6f8a!8m2!3d19.1223679!4d74.7308402!16s/g/11f093swxq!19sChIJYySSAn263DsRim-f0wGcn8E,strong rating; no website; mobile/WhatsApp reachable; education keyword match
75,HIGH PRIORITY,New Arts Commerce And Science College Ahmednagar Commerce Building,"Commerce Classes, Tuition",4.4,180,,,,"Bagade Mala, Ahmednagar",,Ahmednagar,"https://www.google.com/maps/place/New Arts, Commerce and Science college ahmednagar, Commerce Building/data=!4m7!3m6!1s0x3bdcb1ad4b62c863:0x4e6b010bbfa85cb9!8m2!3d19.1036055!4d74.7312114!16s/g/11h6ddzqcy!19sChIJY8hiS62x3DsRuVyovwsBa04",strong rating; 100+ reviews; no website; education keyword match
70,HIGH PRIORITY,Pol Class,"Tuition, Kids Learning",4.4,50,9970415919,9970415919,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/POL Class/data=!4m7!3m6!1s0x3bdcba62ad1ce1d1:0x4571b15392687a93!8m2!3d19.1247416!4d74.7331799!16s/g/11ggphwqv_!19sChIJ0eEcrWK63DsRk3poklOxcUU,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,The Tech Hub Computer Training Institute,"Computer Classes, Tuition",4.4,15,9595956207,9595956207,,"Market Yard Rd, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/THE TECH HUB Computer Training Institute/data=!4m7!3m6!1s0x3bdcb05e9c4ed185:0x434e8fa7633bfde6!8m2!3d19.0869426!4d74.739294!16s/g/11c2kbp4gq!19sChIJhdFOnF6w3DsR5v07Y6ePTkM,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Dnyanraj Academy,MPSC,4.3,7,8698944091,8698944091,,Ahmednagar,,Ahmednagar,https://www.google.com/maps/place/Dnyanraj Academy/data=!4m7!3m6!1s0x3bdcb1d9c31acf07:0x2c51c1d2b5960eb7!8m2!3d19.1038344!4d74.7303405!16s/g/11fqpsd_8q!19sChIJB88aw9mx3DsRtw6WtdLBUSw,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Gururaj Science Academy,Science,4.3,4,9011541854,9011541854,,"Bagade Mala, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Gururaj Science Academy/data=!4m7!3m6!1s0x3bdcb10037676c55:0x78dd53f6c940b1b0!8m2!3d19.1038023!4d74.7303465!16s/g/11vyrbv1q6!19sChIJVWxnNwCx3DsRsLFAyfZT3Xg,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Lakshya Academy,"Police Bharti, Tuition",4.3,30,9689902577,9689902577,,"Sudke Mala, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Lakshya Academy/data=!4m7!3m6!1s0x3bdcb086dcc55ae1:0x1c88b951d03bd17b!8m2!3d19.1060055!4d74.7298761!16s/g/11c518d34z!19sChIJ4VrF3Iaw3DsRe9E70FG5iBw,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Prahar Career Academy,Defence,4.3,35,7722025155,7722025155,,"Nirmal Nagar, Burhanagar",,Ahmednagar,https://www.google.com/maps/place/Prahar Career Academy/data=!4m7!3m6!1s0x3bdcbbc020629177:0x67259fd024b29016!8m2!3d19.1420999!4d74.760873!16s/g/11j5b431gw!19sChIJd5FiIMC73DsRFpCyJNCfJWc,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Rupibai Motilalji Bora New English School,English Academy,4.3,80,8275200117,8275200117,,"Maliwada, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Rupibai Motilalji Bora New English School/data=!4m7!3m6!1s0x3bdcb0600225f959:0x51f70ce3a976f4b5!8m2!3d19.0899034!4d74.7334503!16s/g/1twyx_gq!19sChIJWfklAmCw3DsRtfR2qeMM91E,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Raje Shiv Chatrapati Defense Academy,Defence,4.2,5,9420640727,9420640727,,"Bhavani Nagar, Nagardeole",,Ahmednagar,https://www.google.com/maps/place/Raje Shiv Chatrapati Defense Academy/data=!4m7!3m6!1s0x3bdcb018d105836f:0xab6d78d30000000!8m2!3d19.09596!4d74.7741632!16s/g/11rsslqx5h!19sChIJb4MF0Riw3DsRAAAAMI3Xtgo,strong rating; no website; mobile/WhatsApp reachable; education keyword match
